participant_ID,gender,age,weight,length,skill_performance,skill_effort,velocity,pull_ID,initial_search,pull_direction,outcome,pull_force,angular_momentum,reaction_time,phi_zero,phi_dot_zero,delta_zero,delta_dot_zero,psi_zero,Q_zero,comments,exclude
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,15,FALSE,CW,1,80,1.686595e+01,5.000000e-04,-2.865348e+00,2.075339e-02,2.228592e-03,-8.394603e-03,-2.149038e-02,4.569882e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,16,FALSE,CCW,0,40,8.909492e+00,1.500000e-03,-1.276773e+00,9.177657e-02,-1.750949e-02,2.092387e-01,-2.515092e-02,-4.537435e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,17,FALSE,CW,1,70,1.421482e+01,2.500000e-02,-2.760297e+00,2.457871e-02,-2.698428e-02,-1.468221e-01,-1.562715e-03,2.566876e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,18,FALSE,CCW,1,60,1.288853e+01,1.000000e-03,-2.065648e+00,-3.452080e-02,-7.939581e-03,-7.025543e-02,-1.049952e-02,-6.709255e+00,NA,NO
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,19,FALSE,CCW,0,20,4.215109e+00,5.150000e-02,-1.832958e+00,1.102639e-01,-2.692514e-02,-9.043024e-02,-2.202546e-02,-4.122873e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,6.377037e+01,7.513926e+00,12,20,FALSE,CCW,1,70,1.463751e+01,4.050000e-02,-2.511687e+00,1.158256e-02,6.320575e-03,7.086545e-02,-9.483298e-03,2.015592e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,NA,TRUE,CW,0,20,3.631964e+00,7.100000e-02,-2.344236e+00,7.908742e-02,-6.290432e-02,-5.514695e-02,4.469642e-03,2.376332e+00,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,NA,TRUE,CW,0,50,9.811232e+00,1.100000e-02,-1.426030e+00,1.513476e-01,-5.804635e-02,6.336624e-01,-5.839651e-02,-1.022652e+02,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,NA,TRUE,CW,1,80,1.703144e+01,4.450000e-02,-1.049501e+00,3.931800e-02,-2.210951e-03,5.777895e-01,-1.661585e-02,-1.331721e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,21,FALSE,CW,0,60,1.345441e+01,5.850000e-02,-1.083329e+00,-3.709753e-02,1.082860e-01,3.620486e-01,6.311189e-03,-1.210402e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,22,FALSE,CW,0,70,1.470454e+01,3.500000e-02,-1.770591e+00,5.081090e-02,1.753366e-02,4.451205e-01,-6.159746e-02,-7.288849e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,23,FALSE,CCW,1,80,1.692670e+01,4.500000e-03,-2.538291e+00,9.096013e-02,-2.540311e-02,-1.036088e+00,-9.245241e-03,2.160775e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,24,FALSE,CCW,1,70,1.476938e+01,1.250000e-02,-1.640092e+00,1.057048e-01,1.076944e-02,-2.260761e-01,-1.143758e-02,-6.328009e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,25,FALSE,CW,0,60,1.300248e+01,6.050000e-02,-2.229223e+00,1.247709e-02,5.075994e-02,9.191734e-02,-1.452281e-02,-5.490295e+00,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,26,FALSE,CW,0,60,1.158200e+01,6.600000e-02,-2.428549e+00,1.088357e-01,-3.885511e-02,-2.900232e-01,-1.094315e-02,-1.460937e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,27,FALSE,CW,1,110,2.152427e+01,5.000000e-04,-1.650579e+00,4.025459e-02,-1.849512e-02,2.845997e-01,-4.356845e-02,-3.378657e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,28,FALSE,CW,1,100,2.062062e+01,1.500000e-03,-1.682534e+00,9.045594e-03,-3.105450e-02,1.210661e+00,-5.568998e-02,-2.525806e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,29,FALSE,CW,0,70,1.433152e+01,1.050000e-01,-1.308310e+00,1.741667e-01,-1.960515e-02,8.648272e-02,-7.111816e-02,-4.510170e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,30,FALSE,CW,1,80,1.557725e+01,5.250000e-02,-8.968710e-01,2.132582e-02,4.413527e-02,1.131140e-01,9.744507e-03,-2.946312e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,31,FALSE,CCW,1,90,1.837745e+01,1.850000e-02,-1.338978e+00,3.907401e-02,3.647359e-02,-1.591060e-01,-3.695382e-03,1.869593e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,32,FALSE,CCW,0,40,9.201520e+00,5.600000e-02,NaN,7.161542e-02,NaN,2.705452e-01,NaN,NaN,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,33,FALSE,CW,1,90,1.703275e+01,4.100000e-02,NaN,8.164304e-02,NaN,2.944561e-02,NaN,NaN,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,34,FALSE,CCW,1,70,1.447412e+01,2.962963e-12,-2.074532e+00,6.176924e-02,-1.736982e-02,2.287070e-01,-2.069661e-02,-4.432833e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,35,FALSE,CCW,0,60,1.363948e+01,4.200000e-02,-2.674089e+00,6.541495e-02,-6.007373e-02,-3.603560e-01,-5.482134e-02,-2.570340e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,36,FALSE,CW,0,70,1.384330e+01,2.500000e-02,-2.238307e+00,7.165531e-02,4.541843e-04,-9.264638e-02,-3.981269e-02,-1.906911e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,37,FALSE,CCW,1,90,1.750412e+01,5.050000e-02,-1.735497e+00,-3.355153e-02,4.360708e-02,8.994194e-02,3.749679e-03,2.026607e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,38,FALSE,CW,0,60,1.308838e+01,5.000000e-04,-1.626803e+00,6.174095e-02,-2.241847e-02,5.847333e-01,-2.201338e-02,-1.955583e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,39,FALSE,CW,0,50,1.050779e+01,2.550000e-02,-2.984152e+00,4.649418e-02,-3.626306e-02,-1.731782e-01,-4.003758e-02,4.376261e+01,NA,NO
8,male,68,8.950000e+01,1.730000e+00,8.210890e+01,1.603238e+01,6,40,FALSE,CW,1,90,1.868983e+01,4.700000e-02,-1.896123e+00,2.873708e-02,2.716043e-02,1.827342e-01,-1.593326e-03,-2.176601e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,NA,TRUE,CCW,0,20,4.421562e+00,5.000000e-04,-2.648007e-01,1.158199e-01,-2.974975e-02,1.366247e-01,5.985173e-04,2.125488e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,NA,TRUE,CCW,0,50,1.085812e+01,4.500000e-03,-3.433752e-01,9.350665e-02,-1.814725e-02,2.650783e-01,-2.911110e-03,3.636084e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,NA,TRUE,CW,1,80,1.682443e+01,7.050000e-02,2.051715e-01,4.039504e-02,4.209772e-03,1.335316e-01,8.505961e-03,-2.686520e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,1,FALSE,CCW,1,60,1.289334e+01,2.950000e-02,-3.442130e-01,8.156225e-02,1.912630e-03,4.331149e-03,-9.162914e-03,1.721490e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,2,FALSE,CCW,1,60,1.375899e+01,NA,NaN,7.086079e-02,NaN,-6.084478e-01,NaN,NaN,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,3,FALSE,CW,0,40,8.101863e+00,7.150000e-02,-1.042141e+00,1.368595e-01,-7.587222e-02,-2.493490e-01,6.635973e-03,3.168912e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,4,FALSE,CCW,1,80,1.726070e+01,4.750000e-02,-7.662202e-01,4.460582e-02,-1.606627e-03,1.535106e-02,2.993502e-03,-4.095991e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,5,FALSE,CCW,1,70,1.596809e+01,9.000000e-03,-9.312253e-02,6.335831e-02,-1.645638e-02,-1.155646e-01,1.631026e-02,-2.857661e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,6,FALSE,CW,0,50,1.176389e+01,3.700000e-02,-1.035424e+00,-3.576727e-02,6.353834e-03,4.023846e-01,2.439310e-02,3.562121e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,7,FALSE,CW,0,40,8.936471e+00,3.200000e-02,-1.503420e+00,4.034177e-02,-2.137531e-02,4.982502e-01,7.409503e-03,1.169458e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,8,FALSE,CW,1,80,1.707534e+01,5.000000e-04,-1.206978e+00,-1.027673e-01,2.492991e-02,5.808720e-01,2.936656e-02,-1.908392e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,9,FALSE,CW,0,70,1.590367e+01,5.500000e-03,-1.500188e+00,2.275783e-02,-1.181279e-02,3.375768e-02,1.410613e-02,1.317628e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,10,FALSE,CCW,0,70,1.628368e+01,6.400000e-02,-1.156447e+00,3.837302e-02,-3.279189e-02,-6.257810e-02,1.191575e-02,-2.314338e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,11,FALSE,CW,0,60,1.336345e+01,5.300000e-02,-3.434955e-01,7.417972e-02,-1.372771e-02,2.872815e-01,-1.286070e-02,-7.189595e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,12,FALSE,CW,1,100,1.981847e+01,5.500000e-02,-2.644108e+00,3.088408e-02,-4.007807e-02,-6.560378e-02,1.935271e-02,3.889949e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,13,FALSE,CW,1,80,1.722472e+01,1.300000e-02,-7.169777e-01,-1.288391e-02,5.488353e-03,4.951874e-01,1.211469e-02,1.766833e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,14,FALSE,CCW,0,40,9.887961e+00,3.250000e-02,-1.127581e+00,6.593328e-02,-3.425069e-02,9.824833e-02,8.902723e-03,6.463554e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,15,FALSE,CW,1,80,1.643114e+01,4.074963e-12,-4.051009e-01,4.902706e-02,-1.334340e-02,5.808159e-02,7.701047e-03,-3.075617e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,16,FALSE,CCW,0,50,1.130534e+01,7.250000e-02,-8.879139e-01,1.406485e-02,-1.808628e-02,-5.751105e-02,1.381945e-02,-6.404654e-01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,17,FALSE,CCW,0,50,1.144565e+01,6.150000e-02,-3.676537e-02,1.049231e-01,-1.792264e-02,1.665560e-01,-3.242956e-03,-4.326442e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,18,FALSE,CCW,1,70,1.541679e+01,4.850000e-02,-1.164934e+00,2.960087e-02,-7.919555e-03,-4.383009e-02,2.734266e-03,-2.225712e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,19,FALSE,CW,1,90,1.991276e+01,4.550000e-02,3.705436e-01,4.258048e-03,3.860657e-02,5.947093e-01,1.569285e-03,-5.034064e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,4.473281e+01,6.247902e+00,12,20,FALSE,CW,0,60,1.445335e+01,2.100000e-02,3.995296e-01,7.563520e-02,3.110823e-02,9.302756e-01,-1.118295e-02,-4.326352e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,NA,TRUE,CW,0,20,3.925669e+00,6.750000e-02,-1.522246e+00,4.438201e-02,-3.677271e-02,-2.602772e-02,1.418746e-02,-3.207828e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,NA,TRUE,CW,0,50,1.040677e+01,5.500000e-03,-5.099814e-01,-1.005693e-02,-6.003769e-04,-4.602436e-01,5.888317e-02,1.625196e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,NA,TRUE,CCW,1,80,1.679949e+01,7.000000e-03,-3.834475e-01,3.783013e-02,-2.481316e-02,3.096859e-01,3.758490e-03,-3.618820e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,21,FALSE,CCW,0,60,1.342397e+01,3.400000e-02,-7.563023e-01,7.604287e-02,-3.032865e-02,8.312212e-02,7.581818e-03,-3.166753e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,22,FALSE,CW,0,70,1.452642e+01,4.550000e-02,-1.359054e+00,5.747211e-02,-7.345956e-02,-1.344974e-01,-2.516605e-03,-2.794950e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,23,FALSE,CW,0,80,1.668093e+01,2.100000e-02,7.852304e-02,1.125750e-01,7.373793e-04,9.780382e-01,-7.582711e-02,-8.595724e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,24,FALSE,CW,1,90,1.870455e+01,NA,NaN,-7.941132e-02,NaN,-1.235051e-01,NaN,NaN,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,25,FALSE,CW,0,80,1.788460e+01,3.490541e-13,-5.774701e-01,1.234668e-01,-3.160437e-02,7.435581e-01,7.505931e-03,-8.633227e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,26,FALSE,CW,1,100,2.057007e+01,4.350000e-02,2.706353e-01,7.734903e-02,-2.335635e-02,2.827381e-01,-6.895569e-03,-6.163013e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,27,FALSE,CW,0,80,1.678548e+01,4.300000e-02,-2.433220e-02,1.888203e-02,2.405219e-02,5.116807e-01,-9.983237e-03,-2.149065e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,28,FALSE,CW,0,80,1.607011e+01,1.700000e-02,-7.122564e-02,3.400219e-02,-6.271071e-03,2.003849e-01,5.270217e-03,-1.085484e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,29,FALSE,CCW,0,80,1.645369e+01,8.000000e-03,8.117713e-01,1.041466e-02,7.010167e-02,2.806593e-01,2.871061e-02,-8.291106e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,30,FALSE,CCW,1,110,2.324499e+01,3.500000e-03,-4.302764e-01,5.156041e-02,2.808383e-02,-5.108715e-01,2.698465e-02,-3.204193e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,31,FALSE,CW,0,80,1.722680e+01,2.000000e-03,-5.655421e-01,-6.691772e-02,8.080896e-02,5.732648e-01,3.455608e-02,-6.962434e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,32,FALSE,CCW,1,110,2.224086e+01,2.850000e-02,-2.033634e+00,8.404343e-02,-1.549062e-01,-1.060247e+00,2.472435e-02,6.057487e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,33,FALSE,CCW,1,120,2.456004e+01,4.000000e-02,-1.240090e+00,6.635062e-02,-7.242008e-02,1.128763e-01,-1.514825e-02,-4.332947e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,34,FALSE,CW,1,100,2.016852e+01,1.350000e-02,-6.193585e-01,1.382897e-02,1.073768e-02,-7.100423e-02,2.531921e-02,2.290881e-01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,35,FALSE,CCW,1,90,1.913604e+01,6.462386e-12,-8.806445e-03,5.341982e-02,5.130438e-03,1.504421e-01,8.649072e-03,-2.148570e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,36,FALSE,CW,0,80,1.633760e+01,4.850000e-02,-7.997726e-01,4.355633e-02,-3.654270e-03,3.046703e-01,9.769151e-03,9.203361e+00,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,37,FALSE,CCW,1,90,1.934618e+01,2.750000e-02,-4.504336e-02,7.453040e-02,1.415510e-02,-2.722997e-01,-8.567658e-04,-1.551447e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,38,FALSE,CCW,0,60,1.339771e+01,6.350000e-02,-4.340976e-01,3.338194e-02,5.418345e-03,1.777013e-01,4.936869e-04,-6.910307e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,39,FALSE,CCW,0,80,1.797977e+01,2.650000e-02,-1.010236e+00,1.219483e-02,-5.394930e-02,-1.044971e-02,2.299209e-02,-3.211150e+01,NA,NO
9,female,20,6.790000e+01,1.720000e+00,3.432347e+01,8.376126e+00,6,40,FALSE,CW,0,100,1.990020e+01,5.000000e-04,5.019159e-01,2.178423e-02,-1.942656e-02,-1.000781e-01,1.846868e-02,-5.162175e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,NA,TRUE,CCW,0,20,4.093080e+00,1.200000e-02,1.557315e+00,-1.286015e-03,1.580650e-02,-6.230466e-02,3.137141e-02,-5.828755e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,NA,TRUE,CW,1,50,1.035905e+01,2.850000e-02,3.209497e-01,-1.172271e-02,-1.302555e-02,-6.003946e-02,2.944518e-02,1.664844e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,1,FALSE,CCW,0,30,6.074196e+00,7.000000e-03,-4.455783e-01,7.147231e-02,-1.274641e-02,1.635453e-01,2.821318e-03,9.640057e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,2,FALSE,CCW,0,40,7.867828e+00,5.350000e-02,-5.687837e-01,3.929181e-02,-1.446013e-02,1.289193e-01,1.320583e-02,7.297569e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,3,FALSE,CCW,1,50,1.054753e+01,2.800000e-02,5.940086e-02,5.605026e-02,-2.876969e-02,-1.881235e-01,1.153257e-02,3.630548e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,4,FALSE,CW,1,50,1.014890e+01,3.900000e-02,-1.616979e-01,2.304625e-02,-1.066991e-02,4.284012e-01,1.293871e-02,4.164908e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,5,FALSE,CW,1,50,1.083951e+01,8.050000e-02,8.271038e-01,3.296815e-02,1.703639e-02,1.195796e-01,6.794764e-03,-4.432619e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,6,FALSE,CCW,0,30,6.370396e+00,7.950000e-02,-3.450258e-01,-6.377008e-03,-2.167222e-02,-1.565324e-01,2.405336e-02,4.918332e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,7,FALSE,CCW,0,30,7.374383e+00,2.600000e-02,1.634729e-01,1.918832e-02,-2.332208e-02,-3.180922e-01,8.403459e-03,3.602216e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,8,FALSE,CW,1,60,1.258949e+01,4.800000e-02,7.616587e-01,1.082881e-02,-1.060752e-02,1.457341e-02,2.106603e-02,-1.631408e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,9,FALSE,CCW,0,20,3.721300e+00,9.000000e-02,-5.705821e-01,1.305136e-02,-1.414294e-02,-1.027763e-01,1.644478e-02,7.892333e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,10,FALSE,CCW,0,50,1.070812e+01,8.150000e-02,-9.124923e-01,5.641608e-02,-3.279179e-02,6.961592e-02,-3.096830e-04,8.193068e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,11,FALSE,CW,1,50,1.066360e+01,1.900000e-02,-7.324798e-02,2.647259e-02,-9.768896e-03,2.705035e-01,7.618870e-03,3.270626e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,12,FALSE,CW,0,40,8.410566e+00,4.700000e-02,1.040030e-02,7.997371e-02,-1.267219e-02,2.078527e-01,7.838041e-03,6.056225e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,13,FALSE,CW,0,40,8.733035e+00,5.450000e-02,-4.130987e-01,6.859218e-02,-1.919768e-02,2.034299e-01,2.011146e-03,1.488281e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,14,FALSE,CW,1,50,1.090146e+01,4.750000e-02,-3.906068e-01,4.010786e-02,-1.611514e-02,2.714686e-01,7.443869e-03,1.547870e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,15,FALSE,CCW,1,60,1.237963e+01,1.850000e-02,-1.387864e+00,3.019850e-02,-2.522881e-02,-6.190125e-02,3.250508e-03,7.793158e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,16,FALSE,CW,0,40,8.508443e+00,7.650000e-02,3.264518e-01,3.463041e-02,1.263951e-04,1.698650e-01,2.497662e-03,3.696781e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,17,FALSE,CW,1,80,1.649846e+01,7.500000e-03,9.836870e-01,3.322396e-02,-6.090634e-03,3.593599e-01,6.837969e-03,-4.439605e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,18,FALSE,CW,0,30,6.097422e+00,4.500000e-02,3.877655e-01,-5.970495e-03,7.606303e-03,1.166911e-01,1.061909e-02,-1.632549e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,19,FALSE,CCW,1,80,1.739637e+01,4.800000e-02,-1.023649e+00,4.167523e-02,-4.152940e-02,-3.898462e-01,1.134485e-02,3.270091e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,2.396112e+01,1.522027e+00,12,20,FALSE,CW,0,40,8.528789e+00,1.550000e-02,4.131333e-01,1.134883e-02,2.809456e-03,-3.290142e-02,1.755148e-02,3.442101e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,NA,TRUE,CCW,0,20,3.977173e+00,9.700000e-02,1.036029e+00,1.030425e-01,-2.157374e-02,6.429823e-02,8.990051e-03,5.856022e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,NA,TRUE,CCW,1,50,1.104648e+01,9.400000e-02,-2.141637e-02,6.063730e-02,-1.677680e-02,8.901306e-02,6.234146e-03,4.174035e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,21,FALSE,CCW,0,30,6.055290e+00,2.561507e-12,1.642691e-01,4.194736e-02,-1.180685e-02,3.380995e-02,9.271332e-03,-1.873562e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,22,FALSE,CW,0,40,8.900728e+00,7.300000e-02,-3.172351e-01,-2.285788e-02,2.112858e-03,2.720335e-01,9.675898e-03,2.587701e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,23,FALSE,CW,1,50,1.098624e+01,6.600000e-02,-4.336671e-01,7.180876e-02,-1.574459e-02,3.622554e-01,4.029680e-03,-4.024893e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,24,FALSE,CW,1,70,1.601697e+01,3.550000e-02,2.051173e+00,4.227693e-02,1.997698e-02,6.030742e-01,-1.528386e-03,-1.874977e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,25,FALSE,CW,0,30,6.569482e+00,4.131806e-12,-9.579053e-01,3.116535e-02,1.185476e-03,3.928502e-01,1.912718e-03,3.122559e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,26,FALSE,CW,1,60,1.326603e+01,2.900000e-02,-9.405261e-01,-3.188908e-02,1.614681e-02,7.075777e-01,1.449892e-02,-3.406322e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,27,FALSE,CCW,0,30,6.394985e+00,7.500000e-03,2.046352e-01,-9.615562e-03,-7.709648e-03,-4.974764e-02,1.531265e-02,3.467315e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,28,FALSE,CCW,1,50,1.112016e+01,9.750000e-02,4.311067e-01,2.394735e-02,-2.470045e-03,-3.535973e-02,1.730635e-02,7.271649e+00,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,29,FALSE,CW,1,40,8.174161e+00,4.600000e-02,-5.471424e-01,2.877170e-02,-2.181290e-02,-1.224767e-01,1.618214e-02,1.763860e+01,NA,NO
10,female,61,6.680000e+01,1.720000e+00,3.369512e+01,9.502883e-01,18,30,FALSE,CW,0,40,8.961240e+00,4.950000e-02,-4.483962e-01,1.832246e-02,-1.359962e-02,3.043802e-01,1.883516e-02,4.194279e+01,NA,NO
